,fault,proApoptosis,antiApoptosis,proArrest,antiArrest,proAngiogenesis,antiAngiogenesis,ConvexSum,ApopRatio,ArrestRatio,AngioRatio,INDEX
12,"(['DRD2', 'HDAC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
13,"(['DRD2', 'Frizzled'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
14,"(['DRD2', 'DV1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
15,"(['DRD2', 'GSK3b'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
16,"(['DRD2', 'bCatenin'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
17,"(['DRD2', 'Notch'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
18,"(['DRD2', 'KDR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
19,"(['DRD2', 'FLT1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
20,"(['DRD2', 'FLT3'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
21,"(['DRD2', 'FLT4'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
22,"(['DRD2', 'RET'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
23,"(['DRD2', 'FGF2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
24,"(['DRD2', 'EGFR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
25,"(['DRD2', 'PDGFR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
26,"(['DRD2', 'KIT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
27,"(['DRD2', 'ERBB2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
28,"(['DRD2', 'IGF1R'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
29,"(['DRD2', 'ALK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
30,"(['DRD2', 'Syk'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
31,"(['DRD2', 'BTK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
32,"(['DRD2', 'AR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
33,"(['DRD2', 'Gs'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
34,"(['DRD2', 'Gi'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
35,"(['DRD2', 'AC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
36,"(['DRD2', 'cAMP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
37,"(['DRD2', 'PKA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
38,"(['DRD2', 'ROCK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
39,"(['DRD2', 'Gq'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
40,"(['DRD2', 'PLCb'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
41,"(['DRD2', 'PLCg'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
42,"(['DRD2', 'IP3R'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
43,"(['DRD2', 'DAG'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
44,"(['DRD2', 'PKC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
45,"(['DRD2', 'JAK'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
46,"(['DRD2', 'Shc'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
47,"(['DRD2', 'Grb2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
48,"(['DRD2', 'Sos'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
49,"(['DRD2', 'Ras'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
50,"(['DRD2', 'Raf'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
51,"(['DRD2', 'MEK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
52,"(['DRD2', 'ERK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
53,"(['DRD2', 'ESR1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
54,"(['DRD2', 'SRC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
55,"(['DRD2', 'PTEN'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
56,"(['DRD2', 'PI3K'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
57,"(['DRD2', 'PIP3'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
58,"(['DRD2', 'PDK1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
59,"(['DRD2', 'AKT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
60,"(['DRD2', 'TNFR'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
61,"(['DRD2', 'TRAF2'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
62,"(['DRD2', 'RIP1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
63,"(['DRD2', 'IKK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
64,"(['DRD2', 'NFKB'], [False, False])",0.625,0.3333333333333333,1.0,0.5,0.5714285714285714,0.5,1.9125,1.875,2.0,0.875,
65,"(['DRD2', 'LKB1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
66,"(['DRD2', 'AMPK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
67,"(['DRD2', 'RSK2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
68,"(['DRD2', 'TSC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
69,"(['DRD2', 'Rheb'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
70,"(['DRD2', 'mTORc1'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
71,"(['DRD2', 'S6K'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
72,"(['DRD2', 'mTORc2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
73,"(['DRD2', 'STAT3'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
74,"(['DRD2', 'VEGF'], [False, False])",0.5,0.5,1.0,0.5,0.5,0.5,1.2999999999999998,1.0,2.0,1.0,
75,"(['DRD2', 'eNOS'], [False, False])",0.375,0.5,0.0,0.5,0.6428571428571429,0.5,0.5249999999999999,0.75,0.0,0.7777777777777777,
76,"(['DRD2', 'OG'], [False, False])",0.375,0.5,0.0,0.5,0.6428571428571429,0.5,0.5249999999999999,0.75,0.0,0.7777777777777777,
77,"(['DRD2', 'MGMT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
78,"(['DRD2', 'IDH1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
79,"(['DRD2', 'HIF1a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.0,1.2999999999999998,1.0,2.0,0.0,
80,"(['DRD2', 'iNOS'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
81,"(['DRD2', 'COX2'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
82,"(['DRD2', 'PERK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
83,"(['DRD2', 'ELF2a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
84,"(['DRD2', 'IRE1a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
85,"(['DRD2', 'TGFbR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
86,"(['DRD2', 'SMAD23'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
87,"(['DRD2', 'MEKK1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
88,"(['DRD2', 'JNK'], [False, False])",0.25,0.6666666666666666,1.0,0.5,0.6428571428571429,0.5,0.8624999999999999,0.375,2.0,0.7777777777777777,
89,"(['DRD2', 'sGC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
90,"(['DRD2', 'PKG'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
91,"(['DRD2', 'PPARa'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
92,"(['DRD2', 'PPARg'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
93,"(['DRD2', 'PIAS'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
94,"(['DRD2', 'cMyc'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
95,"(['DRD2', 'CREB'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
96,"(['DRD2', 'CHOP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
97,"(['DRD2', 'FOXO'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
98,"(['DRD2', 'p15'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
99,"(['DRD2', 'GliR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
100,"(['DRD2', 'GliA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
101,"(['DRD2', 'fos'], [False, False])",0.5,0.5,1.0,0.25,0.5714285714285714,0.5,1.9,1.0,4.0,0.875,
102,"(['DRD2', 'jun'], [False, False])",0.5,0.5,1.0,0.25,0.5714285714285714,0.5,1.9,1.0,4.0,0.875,
103,"(['DRD2', 'ATM'], [False, False])",0.5,0.5,0.5,0.5,0.6428571428571429,0.5,1.0,1.0,1.0,0.7777777777777777,
104,"(['DRD2', 'CHK1'], [False, False])",0.5,0.5,0.5,0.5,0.6428571428571429,0.5,1.0,1.0,1.0,0.7777777777777777,
105,"(['DRD2', 'p16INK4a'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
106,"(['DRD2', 'p14ARF'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
107,"(['DRD2', 'MDM2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
108,"(['DRD2', 'p53'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
109,"(['DRD2', 'PCNA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
110,"(['DRD2', 'CDC25'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
111,"(['DRD2', 'p21'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
112,"(['DRD2', 'MMP1'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
113,"(['DRD2', 'MMP2'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
114,"(['DRD2', 'PAI'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.0,1.2999999999999998,1.0,2.0,0.0,
115,"(['DRD2', 'PARP1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
116,"(['DRD2', 'Calpain'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
117,"(['DRD2', 'TERT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
118,"(['DRD2', 'Rac'], [False, False])",0.5,0.5,1.0,0.5,0.5714285714285714,0.5,1.2999999999999998,1.0,2.0,0.875,
119,"(['DRD2', 'cPLA2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
120,"(['DRD2', 'CCND1'], [False, False])",0.5,0.5,1.0,0.25,0.6428571428571429,0.5,1.9,1.0,4.0,0.7777777777777777,
121,"(['DRD2', 'CDK4'], [False, False])",0.5,0.5,1.0,0.25,0.6428571428571429,0.5,1.9,1.0,4.0,0.7777777777777777,
122,"(['DRD2', 'CASP12'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
123,"(['DRD2', 'cFLIP'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
124,"(['DRD2', 'FasL'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
125,"(['DRD2', 'FADD'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
126,"(['DRD2', 'CASP8'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
127,"(['DRD2', 'Bid'], [False, False])",0.375,0.5,1.0,0.5,0.6428571428571429,0.5,1.125,0.75,2.0,0.7777777777777777,
128,"(['DRD2', 'Mcl1'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
129,"(['DRD2', 'puma'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
130,"(['DRD2', 'noxa'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
131,"(['DRD2', 'XIAP'], [False, False])",0.5,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.65,1.5,2.0,0.7777777777777777,
132,"(['DRD2', 'Bad'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
133,"(['DRD2', 'BCL2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
134,"(['DRD2', 'BCLxl'], [False, False])",0.625,0.3333333333333333,1.0,0.5,0.6428571428571429,0.5,1.9125,1.875,2.0,0.7777777777777777,
135,"(['DRD2', 'Bim'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
136,"(['DRD2', 'Bak'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
137,"(['DRD2', 'Bax'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
138,"(['DRD2', 'NF1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
139,"(['HTR3A', 'HTR3A'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
140,"(['HTR3A', 'HTR4'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
141,"(['HTR3A', 'ACHE'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
142,"(['HTR3A', 'GABRA1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
143,"(['HTR3A', 'EDNRA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
144,"(['HTR3A', 'ADRB1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
145,"(['HTR3A', 'ADRB2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
146,"(['HTR3A', 'FKBP1A'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
147,"(['HTR3A', 'CA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
148,"(['HTR3A', 'THBD'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
149,"(['HTR3A', 'GP1BA'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
150,"(['HTR3A', 'HDAC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
151,"(['HTR3A', 'Frizzled'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
152,"(['HTR3A', 'DV1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
153,"(['HTR3A', 'GSK3b'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
154,"(['HTR3A', 'bCatenin'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
155,"(['HTR3A', 'Notch'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
156,"(['HTR3A', 'KDR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
157,"(['HTR3A', 'FLT1'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
158,"(['HTR3A', 'FLT3'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
159,"(['HTR3A', 'FLT4'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
160,"(['HTR3A', 'RET'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
161,"(['HTR3A', 'FGF2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
162,"(['HTR3A', 'EGFR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
163,"(['HTR3A', 'PDGFR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
164,"(['HTR3A', 'KIT'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
165,"(['HTR3A', 'ERBB2'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
166,"(['HTR3A', 'IGF1R'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
167,"(['HTR3A', 'ALK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
168,"(['HTR3A', 'Syk'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
169,"(['HTR3A', 'BTK'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
170,"(['HTR3A', 'AR'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
171,"(['HTR3A', 'Gs'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
172,"(['HTR3A', 'Gi'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
173,"(['HTR3A', 'AC'], [False, False])",0.5,0.5,1.0,0.5,0.6428571428571429,0.5,1.2999999999999998,1.0,2.0,0.7777777777777777,
